CustomerID,Country,last_purchase,frequency,monetary,recency,R,F,M,RFM_Score,rfm_segment
12753,Japan,2011-11-17 10:52:00,6,21429.39,43,4,5,5,14,Champions
12754,Japan,2011-04-18 09:00:00,3,3010.74,256,1,3,5,9,At Risk
12755,Japan,2011-03-04 12:42:00,2,3811.95,301,1,2,5,8,Hibernating
12756,Japan,2011-09-14 09:31:00,1,112.08,107,2,1,1,4,Hibernating
12757,Portugal,2011-11-24 12:30:00,13,7857.1,36,4,5,5,14,Champions
12758,Portugal,2011-08-15 10:22:00,2,2791.59,137,2,2,5,9,Hibernating
12759,Netherlands,2011-10-18 14:49:00,3,1531.44,73,3,3,4,10,Loyal Customers
12762,Portugal,2011-12-02 10:23:00,2,1898.52,28,5,2,4,11,New Customers
12763,Japan,2011-07-24 14:12:00,2,494.08,159,2,2,3,7,Hibernating
12764,Lebanon,2011-01-27 10:19:00,1,1693.88,337,1,1,4,6,Hibernating
12766,Portugal,2011-12-06 08:46:00,7,6989.63,24,5,5,5,15,Champions
12769,Brazil,2011-04-15 10:25:00,1,1143.6,259,1,1,4,6,Hibernating
12770,Japan,2011-05-13 09:33:00,1,1351.45,231,1,1,4,6,Hibernating
12772,Portugal,2011-10-11 09:19:00,1,892.47,80,3,1,3,7,Potential Loyalists
12775,Netherlands,2011-11-22 16:33:00,5,1386.04,38,4,4,4,12,Champions
12778,Netherlands,2011-11-20 11:30:00,6,822.23,40,4,5,3,12,Loyal Customers
12779,Poland,2011-11-02 11:43:00,8,3981.36,58,3,5,5,13,Loyal Customers
12781,Czech Republic,2011-10-07 10:37:00,2,826.74,84,3,2,3,8,Potential Loyalists
12782,Portugal,2011-12-05 09:16:00,5,2330.92,25,5,4,5,14,Champions
12783,Portugal,2011-12-07 15:56:00,6,2225.91,23,5,5,5,15,Champions
12784,Portugal,2011-11-30 15:38:00,2,574.42,30,5,2,3,10,New Customers
12785,Portugal,2010-12-10 13:48:00,1,311.95,385,1,1,2,4,Hibernating
12787,Netherlands,2011-11-30 08:44:00,3,463.66,30,5,3,2,10,Loyal Customers
12789,Netherlands,2011-10-05 13:34:00,1,91.85,86,3,1,1,5,Needs Attention
12790,Netherlands,2011-05-31 14:14:00,1,324.92,213,1,1,2,4,Hibernating
12791,Netherlands,2010-12-01 11:27:00,1,192.6,394,1,1,1,3,Hibernating
12792,Portugal,2011-03-28 11:36:00,1,400.54,277,1,1,2,4,Hibernating
12793,Portugal,2011-01-09 12:12:00,2,545.48,355,1,2,3,6,Hibernating
12794,Portugal,2011-10-17 14:54:00,2,860.41,74,3,2,3,8,Potential Loyalists
12795,Portugal,2011-11-21 10:27:00,1,430.48,39,4,1,2,7,New Customers
12797,Portugal,2010-12-09 10:55:00,1,254.03,386,1,1,2,4,Hibernating
12798,Japan,2011-11-29 15:52:00,3,6977.04,31,5,3,5,13,Loyal Customers
12802,Netherlands,2011-06-06 09:36:00,1,427.58,207,1,1,2,4,Hibernating
12808,Portugal,2011-11-03 10:05:00,3,483.65,57,3,3,2,8,Loyal Customers
12809,Portugal,2011-06-15 10:51:00,1,489.31,198,2,1,2,5,Hibernating
12811,Portugal,2011-03-24 09:42:00,3,514.85,281,1,3,3,7,At Risk
12812,Japan,2011-10-26 09:54:00,1,229.64,65,3,1,1,5,Needs Attention
12814,Poland,2011-08-30 12:11:00,1,125.92,122,2,1,1,4,Hibernating
12815,Poland,2011-07-15 10:21:00,2,1063.46,168,2,2,4,8,Hibernating
12816,Poland,2011-09-05 12:41:00,2,572.2,116,2,2,3,7,Hibernating
12817,Austria,2011-03-03 16:28:00,1,166.04,302,1,1,1,3,Hibernating
12818,Austria,2011-03-23 12:06:00,1,1542.08,282,1,1,4,6,Hibernating
12820,United Kingdom,2011-12-06 15:12:00,4,942.34,24,5,4,4,13,Champions
12821,United Kingdom,2011-05-09 15:51:00,1,92.72,235,1,1,1,3,Hibernating
12822,United Kingdom,2011-09-30 10:04:00,2,948.88,91,3,2,4,9,Potential Loyalists
12823,United Kingdom,2011-09-26 07:35:00,5,1759.5,95,2,4,4,10,At Risk
12824,United Kingdom,2011-10-11 12:49:00,1,397.12,80,3,1,2,6,Needs Attention
12826,United Kingdom,2011-12-07 10:25:00,7,1474.72,23,5,5,4,14,Champions
12827,United Kingdom,2011-12-04 12:17:00,3,430.15,26,5,3,2,10,Loyal Customers
12828,United Kingdom,2011-12-07 08:45:00,6,1018.71,23,5,5,4,14,Champions
12829,United Kingdom,2011-01-07 11:13:00,2,293.0,357,1,2,2,5,Hibernating
12830,United Kingdom,2011-11-02 11:54:00,6,6814.64,58,3,5,5,13,Loyal Customers
12831,United Kingdom,2011-03-22 13:02:00,1,215.05,283,1,1,1,3,Hibernating
12832,United Kingdom,2011-11-07 13:30:00,2,383.03,53,4,2,2,8,New Customers
12833,United Kingdom,2011-07-17 13:46:00,1,417.38,166,2,1,2,5,Hibernating
12834,United Kingdom,2011-03-02 09:49:00,1,312.38,303,1,1,2,4,Hibernating
12836,United Kingdom,2011-10-11 15:10:00,4,2612.86,80,3,4,5,12,Loyal Customers
12837,United Kingdom,2011-06-19 16:07:00,1,134.1,194,2,1,1,4,Hibernating
12838,United Kingdom,2011-11-06 12:20:00,2,683.13,54,3,2,3,8,Potential Loyalists
12839,United Kingdom,2011-12-07 12:33:00,14,5591.42,23,5,5,5,15,Champions
12840,United Kingdom,2011-07-19 09:29:00,4,2726.77,164,2,4,5,11,At Risk
12841,United Kingdom,2011-12-05 11:13:00,25,4022.35,25,5,5,5,15,Champions
12842,United Kingdom,2011-09-30 15:33:00,2,1118.99,91,3,2,4,9,Potential Loyalists
12843,United Kingdom,2011-10-05 12:09:00,8,1702.26,86,3,5,4,12,Loyal Customers
12844,United Kingdom,2011-11-10 13:31:00,2,325.96,50,4,2,2,8,New Customers
12845,United Kingdom,2011-03-17 13:34:00,4,354.09,288,1,4,2,7,At Risk
12847,United Kingdom,2011-11-17 13:16:00,1,871.54,43,4,1,3,8,New Customers
12849,United Kingdom,2011-11-08 13:41:00,2,1050.89,52,4,2,4,10,New Customers
12851,United Kingdom,2011-09-04 12:41:00,1,135.18,117,2,1,1,4,Hibernating
12852,United Kingdom,2011-02-18 08:47:00,1,311.55,315,1,1,2,4,Hibernating
12853,United Kingdom,2011-07-28 11:29:00,6,1957.1,155,2,5,4,11,At Risk
12854,United Kingdom,2011-09-22 12:15:00,3,1324.5,99,2,3,4,9,At Risk
12855,United Kingdom,2010-12-02 09:37:00,1,38.1,393,1,1,1,3,Hibernating
12856,United Kingdom,2011-12-02 10:52:00,6,2179.93,28,5,5,5,15,Champions
12857,United Kingdom,2011-05-13 10:20:00,2,1106.4,231,1,2,4,7,Hibernating
12863,United Kingdom,2011-10-18 14:15:00,1,521.2,73,3,1,3,7,Potential Loyalists
12864,United Kingdom,2011-07-24 13:03:00,1,147.12,159,2,1,1,4,Hibernating
12865,Austria,2011-11-13 14:31:00,2,1568.23,47,4,2,4,10,New Customers
12866,Belgium,2011-03-01 14:11:00,1,559.12,304,1,1,3,5,Hibernating
12867,United Kingdom,2011-11-13 15:30:00,7,4036.82,47,4,5,5,14,Champions
12868,United Kingdom,2011-06-07 10:42:00,6,1607.06,206,1,5,4,10,At Risk
12871,United Kingdom,2011-09-16 15:07:00,2,380.64,105,2,2,2,6,Hibernating
12872,United Kingdom,2011-01-17 10:52:00,2,599.97,347,1,2,3,6,Hibernating
12873,United Kingdom,2011-03-02 14:58:00,1,374.0,303,1,1,2,4,Hibernating
12875,United Kingdom,2011-07-19 15:30:00,2,343.23,164,2,2,2,6,Hibernating
12876,Belgium,2011-10-13 12:26:00,2,2218.02,78,3,2,5,10,Potential Loyalists
12877,United Kingdom,2011-12-06 10:30:00,12,1535.77,24,5,5,4,14,Champions
12878,United Kingdom,2011-04-17 13:07:00,2,854.99,257,1,2,3,6,Hibernating
12879,United Kingdom,2011-10-26 12:24:00,3,573.22,65,3,3,3,9,Loyal Customers
12881,United Kingdom,2011-03-09 11:44:00,1,298.0,296,1,1,2,4,Hibernating
12882,United Kingdom,2011-11-30 16:18:00,2,1463.04,30,5,2,4,11,New Customers
12883,United Kingdom,2011-11-15 09:32:00,4,703.47,45,4,4,3,11,Loyal Customers
12884,United Kingdom,2011-09-12 13:10:00,1,309.05,109,2,1,2,5,Hibernating
12885,United Kingdom,2011-10-07 13:40:00,3,1175.22,84,3,3,4,10,Loyal Customers
12886,United Kingdom,2011-10-03 10:09:00,2,1378.4,88,3,2,4,9,Potential Loyalists
12888,United Kingdom,2011-05-09 16:02:00,2,354.12,235,1,2,2,5,Hibernating
12890,United Kingdom,2011-11-15 17:26:00,1,380.47,45,4,1,2,7,New Customers
12891,United Kingdom,2011-06-07 12:31:00,3,331.0,206,1,3,2,6,At Risk
12893,United Kingdom,2011-11-09 12:34:00,1,188.14,51,4,1,1,6,New Customers
12895,United Kingdom,2011-10-28 13:51:00,2,372.8,63,3,2,2,7,Needs Attention
12897,United Kingdom,2011-05-19 12:13:00,2,216.5,225,1,2,1,4,Hibernating
12901,United Kingdom,2011-12-01 10:07:00,28,17654.54,29,5,5,5,15,Champions
12902,United Kingdom,2011-03-20 12:06:00,1,138.68,285,1,1,1,3,Hibernating
12904,United Kingdom,2011-11-21 14:34:00,2,509.58,39,4,2,3,9,New Customers
12906,United Kingdom,2011-11-28 09:55:00,5,2919.81,32,5,4,5,14,Champions
12908,United Kingdom,2011-06-16 15:39:00,2,750.0,197,2,2,3,7,Hibernating
12909,United Kingdom,2011-10-31 12:43:00,5,2178.67,60,3,4,5,12,Loyal Customers
12910,United Kingdom,2011-11-16 14:28:00,8,3075.04,44,4,5,5,14,Champions
12912,United Kingdom,2011-12-07 08:55:00,5,1662.3,23,5,4,4,13,Champions
12913,United Kingdom,2011-12-05 12:11:00,5,2483.63,25,5,4,5,14,Champions
12915,United Kingdom,2011-07-14 11:34:00,2,363.65,169,2,2,2,6,Hibernating
12916,United Kingdom,2011-07-24 10:35:00,4,3006.15,159,2,4,5,11,At Risk
12917,United Kingdom,2011-08-03 16:42:00,1,594.0,149,2,1,3,6,Hibernating
12919,United Kingdom,2011-12-01 13:47:00,6,1335.19,29,5,5,4,14,Champions
12920,United Kingdom,2011-11-22 15:05:00,1,164.23,38,4,1,1,6,New Customers
12921,United Kingdom,2011-11-30 16:22:00,37,16587.09,30,5,5,5,15,Champions
12922,United Kingdom,2011-07-01 15:35:00,1,405.38,182,2,1,2,5,Hibernating
12923,United Kingdom,2011-10-06 16:20:00,1,176.97,85,3,1,1,5,Needs Attention
12924,United Kingdom,2011-09-12 13:55:00,4,933.7,109,2,4,3,9,At Risk
12925,United Kingdom,2011-12-05 11:11:00,2,694.05,25,5,2,3,10,New Customers
12928,United Kingdom,2011-11-04 14:24:00,5,2062.7,56,3,4,5,12,Loyal Customers
12929,United Kingdom,2011-02-01 12:08:00,1,117.85,332,1,1,1,3,Hibernating
12930,United Kingdom,2011-09-22 15:18:00,2,415.8,99,2,2,2,6,Hibernating
12931,United Kingdom,2011-11-18 12:39:00,15,42055.96,42,4,5,5,14,Champions
12933,United Kingdom,2011-11-15 16:38:00,3,607.53,45,4,3,3,10,Loyal Customers
12935,United Kingdom,2011-12-07 17:25:00,7,2160.7,23,5,5,5,15,Champions
12936,United Kingdom,2011-11-22 17:32:00,4,1063.9,38,4,4,4,12,Champions
12937,United Kingdom,2011-11-24 15:05:00,4,1504.27,36,4,4,4,12,Champions
12938,United Kingdom,2011-11-14 11:21:00,1,114.14,46,4,1,1,6,New Customers
12939,United Kingdom,2011-10-06 14:33:00,8,11581.8,85,3,5,5,13,Loyal Customers
12940,United Kingdom,2011-10-16 12:09:00,2,913.54,75,3,2,3,8,Potential Loyalists
12942,United Kingdom,2011-07-31 14:39:00,3,683.9,152,2,3,3,8,At Risk
12944,United Kingdom,2011-11-04 11:04:00,2,604.51,56,3,2,3,8,Potential Loyalists
12945,United Kingdom,2011-02-24 14:15:00,1,462.95,309,1,1,2,4,Hibernating
12947,United Kingdom,2011-07-19 10:06:00,6,1603.99,164,2,5,4,11,At Risk
12948,United Kingdom,2011-11-23 17:10:00,7,2064.95,37,4,5,5,14,Champions
12949,United Kingdom,2011-11-09 11:25:00,8,4167.22,51,4,5,5,14,Champions
12950,United Kingdom,2011-12-07 13:17:00,3,1843.0,23,5,3,4,12,Loyal Customers
12951,United Kingdom,2011-12-01 12:14:00,6,1064.07,29,5,5,4,14,Champions
12952,United Kingdom,2011-12-04 10:35:00,4,1387.79,26,5,4,4,13,Champions
12953,United Kingdom,2011-11-30 09:24:00,1,329.85,30,5,1,2,8,New Customers
12955,United Kingdom,2011-12-08 16:29:00,11,4757.16,22,5,5,5,15,Champions
12956,United Kingdom,2011-02-06 16:08:00,1,108.07,327,1,1,1,3,Hibernating
12957,United Kingdom,2011-11-30 09:53:00,8,4017.54,30,5,5,5,15,Champions
12962,United Kingdom,2011-12-02 15:55:00,2,266.39,28,5,2,2,9,New Customers
12963,United Kingdom,2011-12-01 12:55:00,8,1856.63,29,5,5,4,14,Champions
12965,United Kingdom,2011-09-11 15:31:00,1,771.91,110,2,1,3,6,Hibernating
12966,United Kingdom,2011-11-30 12:38:00,1,160.18,30,5,1,1,7,New Customers
12967,United Kingdom,2010-12-16 19:10:00,2,1660.9,379,1,2,4,7,Hibernating
12968,United Kingdom,2011-08-19 15:44:00,1,135.95,133,2,1,1,4,Hibernating
12970,United Kingdom,2011-12-02 14:30:00,4,452.24,28,5,4,2,11,Loyal Customers
12971,United Kingdom,2011-12-06 12:20:00,86,11189.91,24,5,5,5,15,Champions
12974,United Kingdom,2011-05-26 09:33:00,1,144.8,218,1,1,1,3,Hibernating
12976,United Kingdom,2011-05-12 09:55:00,1,738.6,232,1,1,3,5,Hibernating
12977,United Kingdom,2011-07-06 16:40:00,1,39.24,177,2,1,1,4,Hibernating
12980,United Kingdom,2011-07-05 09:34:00,9,7374.9,178,2,5,5,12,At Risk
12981,United Kingdom,2011-11-10 12:00:00,2,372.22,50,4,2,2,8,New Customers
12982,United Kingdom,2011-04-11 11:51:00,1,390.54,263,1,1,2,4,Hibernating
12984,United Kingdom,2011-11-21 12:37:00,1,97.5,39,4,1,1,6,New Customers
12985,United Kingdom,2011-12-09 10:46:00,2,1239.38,21,5,2,4,11,New Customers
12987,United Kingdom,2011-09-27 12:03:00,2,558.7,94,2,2,3,7,Hibernating
12988,United Kingdom,2011-02-20 14:31:00,1,535.32,313,1,1,3,5,Hibernating
12989,United Kingdom,2011-12-06 15:28:00,15,6924.11,24,5,5,5,15,Champions
12990,United Kingdom,2011-11-08 13:01:00,3,409.5,52,4,3,2,9,Loyal Customers
12991,United Kingdom,2011-11-16 15:34:00,2,503.76,44,4,2,3,9,New Customers
12993,United Kingdom,2011-11-16 15:49:00,4,414.76,44,4,4,2,10,Loyal Customers
12994,United Kingdom,2011-12-05 15:43:00,3,974.42,25,5,3,4,12,Loyal Customers
12995,United Kingdom,2011-09-15 15:44:00,1,211.32,106,2,1,1,4,Hibernating
12997,United Kingdom,2011-11-17 15:47:00,4,1226.89,43,4,4,4,12,Champions
12999,United Kingdom,2011-05-27 13:24:00,3,455.88,217,1,3,2,6,At Risk
13000,United Kingdom,2011-08-25 10:43:00,3,534.85,127,2,3,3,8,At Risk
13001,United Kingdom,2011-12-05 14:51:00,13,9818.82,25,5,5,5,15,Champions
13002,United Kingdom,2011-01-25 15:18:00,1,120.95,339,1,1,1,3,Hibernating
13003,United Kingdom,2011-08-26 10:50:00,3,149.05,126,2,3,1,6,At Risk
13004,United Kingdom,2011-11-28 11:27:00,18,5655.91,32,5,5,5,15,Champions
13005,United Kingdom,2011-06-19 10:53:00,2,513.7,194,2,2,3,7,Hibernating
13006,United Kingdom,2011-10-14 13:49:00,1,81.57,77,3,1,1,5,Needs Attention
13008,United Kingdom,2011-01-20 14:24:00,1,229.47,344,1,1,1,3,Hibernating
13011,United Kingdom,2010-12-02 17:22:00,1,50.55,393,1,1,1,3,Hibernating
13012,United Kingdom,2011-11-30 13:05:00,8,1661.84,30,5,5,4,14,Champions
13013,United Kingdom,2011-12-08 15:01:00,13,4810.94,22,5,5,5,15,Champions
13014,United Kingdom,2011-11-29 12:27:00,10,3466.28,31,5,5,5,15,Champions
13015,United Kingdom,2011-10-17 13:19:00,5,3346.28,74,3,4,5,12,Loyal Customers
13016,United Kingdom,2011-09-27 14:08:00,3,789.89,94,2,3,3,8,At Risk
13017,United Kingdom,2011-12-02 15:53:00,1,204.0,28,5,1,1,7,New Customers
13018,United Kingdom,2011-11-23 13:28:00,28,7277.7,37,4,5,5,14,Champions
13021,United Kingdom,2011-12-05 16:37:00,9,2616.38,25,5,5,5,15,Champions
13023,United Kingdom,2011-10-06 16:27:00,2,689.9,85,3,2,3,8,Potential Loyalists
13026,United Kingdom,2011-12-08 16:58:00,5,975.36,22,5,4,4,13,Champions
13027,United Kingdom,2011-08-18 09:39:00,6,6912.0,134,2,5,5,12,At Risk
13028,United Kingdom,2011-11-17 11:10:00,2,661.32,43,4,2,3,9,New Customers
13029,United Kingdom,2011-11-09 09:13:00,3,1247.5,51,4,3,4,11,Loyal Customers
13030,United Kingdom,2011-11-28 14:30:00,2,799.48,32,5,2,3,10,New Customers
13032,United Kingdom,2011-10-18 15:54:00,2,1010.18,73,3,2,4,9,Potential Loyalists
13033,United Kingdom,2010-12-17 14:23:00,1,190.55,378,1,1,1,3,Hibernating
13034,United Kingdom,2011-10-16 12:21:00,2,642.77,75,3,2,3,8,Potential Loyalists
13035,United Kingdom,2011-09-27 08:57:00,2,921.88,94,2,2,3,7,Hibernating
13037,United Kingdom,2011-07-24 15:46:00,3,881.07,159,2,3,3,8,At Risk
13038,United Kingdom,2011-09-20 14:37:00,3,908.46,101,2,3,3,8,At Risk
13040,United Kingdom,2011-12-01 10:38:00,2,676.99,29,5,2,3,10,New Customers
13043,United Kingdom,2011-03-11 14:52:00,1,516.42,294,1,1,3,5,Hibernating
13044,United Kingdom,2011-02-21 15:20:00,1,560.47,312,1,1,3,5,Hibernating
13045,United Kingdom,2011-09-01 15:04:00,1,305.28,120,2,1,2,5,Hibernating
13046,United Kingdom,2011-11-09 08:36:00,2,629.31,51,4,2,3,9,New Customers
13047,United Kingdom,2011-11-08 12:06:00,10,3237.54,52,4,5,5,14,Champions
13048,United Kingdom,2011-11-25 13:23:00,4,1835.91,35,4,4,4,12,Champions
13049,United Kingdom,2011-10-06 15:31:00,2,656.68,85,3,2,3,8,Potential Loyalists
13050,United Kingdom,2011-11-25 09:18:00,17,5836.86,35,4,5,5,14,Champions
13052,United Kingdom,2011-05-11 14:12:00,1,348.15,233,1,1,2,4,Hibernating
13055,United Kingdom,2011-09-22 14:26:00,3,1214.41,99,2,3,4,9,At Risk
13058,United Kingdom,2011-11-15 12:43:00,3,271.4,45,4,3,2,9,Loyal Customers
13059,United Kingdom,2011-04-04 10:40:00,1,183.4,270,1,1,1,3,Hibernating
13060,United Kingdom,2011-03-31 11:37:00,1,307.53,274,1,1,2,4,Hibernating
13061,United Kingdom,2011-09-28 16:04:00,1,248.61,93,2,1,1,4,Hibernating
13062,United Kingdom,2011-06-01 15:12:00,1,346.98,212,1,1,2,4,Hibernating
13064,United Kingdom,2011-11-27 12:31:00,4,1119.49,33,5,4,4,13,Champions
13065,United Kingdom,2010-12-01 16:52:00,1,205.86,394,1,1,1,3,Hibernating
13066,United Kingdom,2011-11-15 12:57:00,2,470.8,45,4,2,2,8,New Customers
13067,United Kingdom,2011-09-18 13:38:00,1,115.46,103,2,1,1,4,Hibernating
13068,United Kingdom,2011-11-29 15:00:00,2,344.0,31,5,2,2,9,New Customers
13069,United Kingdom,2011-12-09 08:39:00,24,4436.12,21,5,5,5,15,Champions
13070,United Kingdom,2011-05-31 13:45:00,1,228.8,213,1,1,1,3,Hibernating
13072,United Kingdom,2011-03-18 08:12:00,1,177.15,287,1,1,1,3,Hibernating
13075,United Kingdom,2011-08-02 10:19:00,1,919.61,150,2,1,3,6,Hibernating
13077,United Kingdom,2011-12-08 19:24:00,4,729.27,22,5,4,3,12,Loyal Customers
13078,United Kingdom,2011-12-06 15:36:00,26,12627.94,24,5,5,5,15,Champions
13079,United Kingdom,2011-12-05 16:53:00,5,220.1,25,5,4,1,10,Loyal Customers
13080,United Kingdom,2011-06-13 14:59:00,1,58.08,200,2,1,1,4,Hibernating
13081,United Kingdom,2011-11-28 10:54:00,11,28337.38,32,5,5,5,15,Champions
13082,United Kingdom,2011-08-05 16:16:00,9,3613.63,147,2,5,5,12,At Risk
13083,United Kingdom,2011-12-05 15:01:00,2,303.75,25,5,2,2,9,New Customers
13085,United Kingdom,2011-07-05 12:11:00,2,416.08,178,2,2,2,6,Hibernating
13089,United Kingdom,2011-12-07 09:02:00,97,58825.83,23,5,5,5,15,Champions
13090,United Kingdom,2011-12-01 12:39:00,14,8910.82,29,5,5,5,15,Champions
13091,United Kingdom,2011-11-11 15:54:00,1,345.82,49,4,1,2,7,New Customers
13092,United Kingdom,2011-09-30 11:18:00,5,477.83,91,3,4,2,9,Loyal Customers
13093,United Kingdom,2011-03-09 12:14:00,8,7832.47,296,1,5,5,11,At Risk
13094,United Kingdom,2011-11-18 14:07:00,12,1927.32,42,4,5,4,13,Champions
13095,United Kingdom,2011-09-30 12:03:00,1,74.4,91,3,1,1,5,Needs Attention
13097,United Kingdom,2011-11-07 10:43:00,10,6010.42,53,4,5,5,14,Champions
13098,United Kingdom,2011-12-08 14:14:00,28,28882.44,22,5,5,5,15,Champions
13099,United Kingdom,2011-09-01 17:40:00,1,207.36,120,2,1,1,4,Hibernating
13101,United Kingdom,2011-04-19 14:37:00,1,101.19,255,1,1,1,3,Hibernating
13102,United Kingdom,2011-12-08 12:52:00,24,6424.09,22,5,5,5,15,Champions
13103,United Kingdom,2011-10-31 09:38:00,1,243.94,60,3,1,1,5,Needs Attention
13104,United Kingdom,2011-12-06 13:10:00,6,1098.48,24,5,5,4,14,Champions
13106,United Kingdom,2011-07-29 15:12:00,1,76.5,154,2,1,1,4,Hibernating
13107,United Kingdom,2011-10-26 14:52:00,4,1531.62,65,3,4,4,11,Loyal Customers
13108,United Kingdom,2010-12-02 10:35:00,1,350.06,393,1,1,2,4,Hibernating
13109,United Kingdom,2011-10-11 10:16:00,2,786.54,80,3,2,3,8,Potential Loyalists
13110,United Kingdom,2011-11-08 14:30:00,7,1488.67,52,4,5,4,13,Champions
13113,United Kingdom,2011-12-09 12:49:00,24,12245.96,21,5,5,5,15,Champions
13115,United Kingdom,2011-11-28 12:38:00,4,2294.78,32,5,4,5,14,Champions
13116,United Kingdom,2011-07-24 14:33:00,1,501.14,159,2,1,3,6,Hibernating
13117,United Kingdom,2011-11-18 12:02:00,8,984.91,42,4,5,4,13,Champions
13118,United Kingdom,2011-11-20 12:46:00,5,1197.81,40,4,4,4,12,Champions
13120,United Kingdom,2011-04-15 10:19:00,1,30.6,259,1,1,1,3,Hibernating
13121,United Kingdom,2011-03-15 16:47:00,1,283.73,290,1,1,2,4,Hibernating
13122,United Kingdom,2011-09-06 15:53:00,2,922.39,115,2,2,3,7,Hibernating
13124,United Kingdom,2011-09-11 12:45:00,3,3866.33,110,2,3,5,10,At Risk
13126,United Kingdom,2011-12-05 10:00:00,8,2099.64,25,5,5,5,15,Champions
13127,United Kingdom,2011-09-23 10:26:00,1,259.17,98,2,1,2,5,Hibernating
13130,United Kingdom,2011-09-06 15:30:00,1,64.0,115,2,1,1,4,Hibernating
13131,United Kingdom,2011-11-16 13:21:00,3,1073.3,44,4,3,4,11,Loyal Customers
13132,United Kingdom,2011-03-23 12:44:00,1,77.3,282,1,1,1,3,Hibernating
13133,United Kingdom,2011-03-11 10:31:00,2,109.8,294,1,2,1,4,Hibernating
13134,United Kingdom,2011-09-15 10:35:00,4,1793.58,106,2,4,4,10,At Risk
13135,United Kingdom,2011-05-27 10:52:00,1,3096.0,217,1,1,5,7,Hibernating
13136,United Kingdom,2011-10-14 13:41:00,5,2607.61,77,3,4,5,12,Loyal Customers
13137,United Kingdom,2011-11-29 12:09:00,8,3650.41,31,5,5,5,15,Champions
13138,United Kingdom,2011-11-17 16:51:00,6,962.39,43,4,5,4,13,Champions
13139,United Kingdom,2011-11-23 13:54:00,7,5064.94,37,4,5,5,14,Champions
13140,United Kingdom,2011-08-23 15:33:00,3,423.72,129,2,3,2,7,At Risk
13141,United Kingdom,2011-09-16 09:54:00,5,2388.75,105,2,4,5,11,At Risk
13142,United Kingdom,2011-11-20 16:07:00,1,307.09,40,4,1,2,7,New Customers
13144,United Kingdom,2011-01-11 11:15:00,1,110.95,353,1,1,1,3,Hibernating
13145,United Kingdom,2011-10-31 12:45:00,4,618.52,60,3,4,3,10,Loyal Customers
13146,United Kingdom,2011-11-13 15:29:00,1,228.91,47,4,1,1,6,New Customers
13147,United Kingdom,2011-11-29 13:59:00,4,712.8,31,5,4,3,12,Loyal Customers
13148,United Kingdom,2011-11-10 15:23:00,12,3707.12,50,4,5,5,14,Champions
13149,United Kingdom,2011-11-25 13:09:00,4,1676.06,35,4,4,4,12,Champions
13151,United Kingdom,2011-02-17 12:29:00,1,1257.87,316,1,1,4,6,Hibernating
13153,United Kingdom,2011-12-04 12:14:00,1,486.22,26,5,1,2,8,New Customers
13155,United Kingdom,2011-11-06 15:41:00,4,971.76,54,3,4,4,11,Loyal Customers
13157,United Kingdom,2011-10-21 13:50:00,4,1741.22,70,3,4,4,11,Loyal Customers
13158,United Kingdom,2011-09-06 11:58:00,4,1201.06,115,2,4,4,10,At Risk
13159,United Kingdom,2011-12-01 11:20:00,4,1437.85,29,5,4,4,13,Champions
13160,United Kingdom,2011-11-17 13:07:00,1,91.8,43,4,1,1,6,New Customers
13161,United Kingdom,2011-01-30 14:03:00,1,112.75,334,1,1,1,3,Hibernating
13162,United Kingdom,2011-08-09 15:59:00,4,1688.29,143,2,4,4,10,At Risk
13165,United Kingdom,2011-10-24 15:05:00,2,1021.48,67,3,2,4,9,Potential Loyalists
13166,United Kingdom,2011-03-01 15:16:00,1,417.2,304,1,1,2,4,Hibernating
13167,United Kingdom,2011-11-21 12:24:00,4,791.33,39,4,4,3,11,Loyal Customers
13168,United Kingdom,2011-11-03 12:56:00,4,1319.19,57,3,4,4,11,Loyal Customers
13169,United Kingdom,2011-10-07 12:11:00,2,712.88,84,3,2,3,8,Potential Loyalists
13170,United Kingdom,2011-11-13 12:19:00,1,116.01,47,4,1,1,6,New Customers
13171,United Kingdom,2011-11-18 10:27:00,3,468.41,42,4,3,2,9,Loyal Customers
13173,United Kingdom,2011-12-05 15:51:00,2,353.65,25,5,2,2,9,New Customers
13174,United Kingdom,2011-11-23 14:35:00,3,2817.03,37,4,3,5,12,Loyal Customers
13176,United Kingdom,2011-10-24 15:43:00,1,492.84,67,3,1,3,7,Potential Loyalists
13177,United Kingdom,2011-10-06 09:56:00,1,282.45,85,3,1,2,6,Needs Attention
13178,United Kingdom,2011-11-13 16:14:00,11,5725.47,47,4,5,5,14,Champions
13182,United Kingdom,2011-10-25 13:46:00,1,121.18,66,3,1,1,5,Needs Attention
13183,United Kingdom,2011-12-02 10:30:00,9,3957.78,28,5,5,5,15,Champions
13184,United Kingdom,2011-11-25 12:02:00,10,1701.29,35,4,5,4,13,Champions
13185,United Kingdom,2011-03-17 11:56:00,1,71.4,288,1,1,1,3,Hibernating
13186,United Kingdom,2011-10-31 11:40:00,3,1575.89,60,3,3,4,10,Loyal Customers
